artist_label,total_observations,final_pca_anomalies,high_priority_anomalies,extreme_anomalies,positive_anomalies,negative_anomalies,flat_anomalies,mean_pca_score,maximum_pca_score,mean_anomaly_score_ratio,maximum_anomaly_score_ratio,unique_tracks,unique_countries,latest_observation_date,anomaly_rate_pct,high_priority_share_pct,negative_direction_share_pct,positive_direction_share_pct,strongest_anomaly_track_id,strongest_anomaly_date,strongest_anomaly_country,strongest_anomaly_streams,strongest_anomaly_chart_position,strongest_anomaly_direction,strongest_anomaly_severity,strongest_anomaly_pca_score,strongest_anomaly_score_ratio,artist_level_explanation,artist_review_score
"Dolu Kadehi Ters Tut, Sedef Sebüktekin",185,0,0,0,0,0,0,0.006790526615053783,0.051639647755331225,0.07134688054135195,0.5425687856711138,1,2,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 185 model-eligible observations for this artist.,0
"Kevin, Lijpe",16,0,0,0,0,0,0,0.015525725866609719,0.05162491649389267,0.16312609780029674,0.5424140068726993,2,1,2020-10-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
"Stormy, Tagne, Smallx",50,0,0,0,0,0,0,0.005666266006912709,0.05160256935086345,0.0595344701270304,0.5421792093327542,1,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 50 model-eligible observations for this artist.,0
Amazing Show,81,0,0,0,0,0,0,0.007356036540672735,0.05159906670451164,0.07728859484354449,0.5421424076375385,1,1,2020-09-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 81 model-eligible observations for this artist.,0
Ariff Bahran,55,0,0,0,0,0,0,0.006010044640226459,0.051583509892225266,0.06314649235654804,0.5419789549201396,1,1,2019-04-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 55 model-eligible observations for this artist.,0
"Antti Tuisku, Boyat",39,0,0,0,0,0,0,0.008092631890366856,0.05157890170812607,0.08502787390114164,0.5419305375323469,1,1,2018-04-26,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 39 model-eligible observations for this artist.,0
m els,3,0,0,0,0,0,0,0.03722874443003188,0.05157376056821107,0.3911559341606334,0.5418765204706143,1,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Separ, Čis T, Strapo",53,0,0,0,0,0,0,0.0058442839110524935,0.051569707691669464,0.061404873243149034,0.5418339376026197,1,1,2020-05-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 53 model-eligible observations for this artist.,0
Darshan Raval,170,0,0,0,0,0,0,0.006926950887888772,0.05155521631240845,0.07278026661708294,0.5416816792044679,7,1,2021-10-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 170 model-eligible observations for this artist.,0
"Mustafa Ceceli, Irmak Arıcı",14,0,0,0,0,0,0,0.009548719526459795,0.05155109614133835,0.1003267331088733,0.5416383892845821,1,1,2020-11-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
"SNIK, VLOSPA, Oge",37,0,0,0,0,0,0,0.004461760508314222,0.05155012859919506,0.0468789406237082,0.5416282234877847,1,2,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 37 model-eligible observations for this artist.,0
"Ezio Oliva, Andy Rivera",8,0,0,0,0,0,0,0.009096042369492352,0.05154559388756752,0.09557053305653035,0.5415805780624561,1,1,2019-10-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 8 model-eligible observations for this artist.,0
"Mef, SNIK",17,0,0,0,0,0,0,0.006269370174398397,0.051530659198760986,0.06587118058129787,0.541423661888114,1,1,2021-06-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 17 model-eligible observations for this artist.,0
TP4Y,4,0,0,0,0,0,0,0.02715245063882321,0.051522258669137955,0.2852860701316508,0.5413353989863576,1,1,2015-07-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
The Kite String Tangle,3,0,0,0,0,0,0,0.04794768492380778,0.051508624106645584,0.5037779751734616,0.5411921430127752,1,1,2015-03-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
Seksendört,156,0,0,0,0,0,0,0.0069820871737999906,0.05150669400962539,0.07335957397090152,0.5411718638195198,4,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 156 model-eligible observations for this artist.,0
"W/N, Tezdy, Tien",20,0,0,0,0,0,0,0.01185392233846594,0.05150345213405956,0.12454709759241467,0.5411378019975379,1,1,2022-02-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 20 model-eligible observations for this artist.,0
Dagny,144,0,0,0,0,0,0,0.005064137364049906,0.051498896536465215,0.05320800934008325,0.5410899371269934,6,10,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 144 model-eligible observations for this artist.,0
"MACHETE, Salmo, Nitro, Marracash",37,0,0,0,0,0,0,0.006485219302310332,0.051492102444171906,0.06813906977710009,0.5410185527824917,1,1,2020-05-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 37 model-eligible observations for this artist.,0
L7or,123,0,0,0,0,0,0,0.006256867719721876,0.05147943273186684,0.06573981946737457,0.5408854343217939,2,1,2021-11-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 123 model-eligible observations for this artist.,0
"Dave, AJ Tracey",118,0,0,0,0,0,0,0.005886386296795523,0.0514654666185379,0.06184723567781714,0.5407386948013129,1,2,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 118 model-eligible observations for this artist.,0
"Mike G, Mad Clip, FLY LO, Strat",50,0,0,0,0,0,0,0.0073158696964173466,0.05146136425646552,0.0768665688062031,0.5406955919974645,1,1,2022-06-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 50 model-eligible observations for this artist.,0
"Sech, Dalex",22,0,0,0,0,0,0,0.007105595485137945,0.05145915225148201,0.07465725428856027,0.5406723508463341,1,1,2019-07-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 22 model-eligible observations for this artist.,0
"Pineapple StormTv, Chris MC, Xamã, Gson, Luccas Carlos, Kroa, Giovanni, Zara G",15,0,0,0,0,0,0,0.009066676693813254,0.0514562763273716,0.09526199301634436,0.5406421340125621,1,1,2020-12-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 15 model-eligible observations for this artist.,0
Young Leosia,85,0,0,0,0,0,0,0.0047194827643304025,0.05145266185397824,0.04958678348409414,0.5406041573700962,2,1,2022-07-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 85 model-eligible observations for this artist.,0
"Omar Montes, Daviles de Novelda",13,0,0,0,0,0,0,0.009396278844284366,0.051443204979741614,0.09872506540953738,0.5405047956394522,1,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 13 model-eligible observations for this artist.,0
"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",69,0,0,0,0,0,0,0.009337915946124535,0.05144180729985237,0.09811185660275272,0.5404901104602686,1,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 69 model-eligible observations for this artist.,0
Columbine,105,0,0,0,0,0,0,0.009355868849005284,0.051441360265016556,0.09830048462673599,0.540485413543102,4,1,2020-01-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 105 model-eligible observations for this artist.,0
MISIA,25,0,0,0,0,0,0,0.011077112834900617,0.05141757056117058,0.11638529542358197,0.5402354592678842,2,1,2019-02-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 25 model-eligible observations for this artist.,0
"Jimilian, Fouli",54,0,0,0,0,0,0,0.004983601804467415,0.051410578191280365,0.05236183624120683,0.5401619916552027,2,1,2022-03-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 54 model-eligible observations for this artist.,0
"Emanuela, Antonio",3,0,0,0,0,0,0,0.03223532010518017,0.051407487212507326,0.3386908944083881,0.5401295152795433,1,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Joel Corry, Mabel",34,0,0,0,0,0,0,0.007414551968469916,0.05139159565122854,0.07790340625266501,0.5399625454127793,1,2,2022-05-12,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 34 model-eligible observations for this artist.,0
"Timaya, BNXN fka Buju",51,0,0,0,0,0,0,0.007518504737732413,0.05139131650630249,0.07899561989542905,0.5399596124856557,1,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 51 model-eligible observations for this artist.,0
"NAV, The Weeknd",29,0,0,0,0,0,0,0.012120104718005991,0.05138547718524933,0.12734382949729453,0.5398982597562961,2,2,2019-06-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 29 model-eligible observations for this artist.,0
Jeremih,136,0,0,0,0,0,0,0.007387372400604791,0.05138392373919487,0.07761783526655919,0.5398819379691421,2,5,2017-02-16,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 136 model-eligible observations for this artist.,0
Claveles de la Cumbia,40,0,0,0,0,0,0,0.0074902915011806365,0.05137285394483076,0.07869918833245099,0.5397656295676165,1,1,2022-01-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 40 model-eligible observations for this artist.,0
"Rizky Febian, Mikha Tambayong",58,0,0,0,0,0,0,0.006240734660391824,0.051365479826927185,0.06557031222264395,0.5396881509950419,1,1,2019-10-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 58 model-eligible observations for this artist.,0
"Dalex, Sech, Miky Woodz",5,0,0,0,0,0,0,0.01798973111435771,0.051359109580516815,0.18901497181996624,0.5396212199254173,1,1,2019-08-15,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
"SANNI, Paperi T",16,0,0,0,0,0,0,0.009762984496774152,0.05133461579680443,0.10257797783668646,0.539363868005662,1,1,2017-03-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
"The Avener, Phoebe Killdeer",76,0,0,0,0,0,0,0.005871029949814424,0.051325637847185135,0.06168588921446876,0.5392695382525654,1,6,2015-03-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 76 model-eligible observations for this artist.,0
"De La Ghetto, Nicky Jam",207,0,0,0,0,0,0,0.0055317962559751025,0.051322825253009796,0.058121619872485784,0.5392399868153921,1,14,2017-04-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 207 model-eligible observations for this artist.,0
"Nelly Furtado, Timbaland",155,0,0,0,0,0,0,0.007900058621409748,0.051321769621809704,0.0830045401017745,0.539228895482216,1,5,2022-11-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 155 model-eligible observations for this artist.,0
"Pritam, Darshan Raval, Antara Mitra",97,0,0,0,0,0,0,0.006299839652114827,0.051309115377332265,0.06619131807725766,0.5390959395392894,1,1,2022-07-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 97 model-eligible observations for this artist.,0
Marié Digby,34,0,0,0,0,0,0,0.011057731729712994,0.051295436918735504,0.11618166152668874,0.5389522223569828,1,1,2016-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 34 model-eligible observations for this artist.,0
Ballinciaga,19,0,0,0,0,0,0,0.009108332094001807,0.051287481276548814,0.0956996590516363,0.5388686338100408,1,1,2022-11-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 19 model-eligible observations for this artist.,0
"Sfera Ebbasta, J Balvin",42,0,0,0,0,0,0,0.007509821451482488,0.05128404025815926,0.07890438611903734,0.5388324796290918,1,1,2021-11-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 42 model-eligible observations for this artist.,0
"Capital Bra, XATAR, SAMY",57,0,0,0,0,0,0,0.006205067597125379,0.05125974491238594,0.0651955646004948,0.5385772126622033,1,3,2019-05-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 57 model-eligible observations for this artist.,0
"Hver gang vi møtes, Maria Mena",39,0,0,0,0,0,0,0.006326555000502211,0.0512509901381768,0.06647201159015691,0.5384852277742741,2,1,2021-11-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 39 model-eligible observations for this artist.,0
"Imanbek, Sean Paul, Sofía Reyes",53,0,0,0,0,0,0,0.006157537896566623,0.051248750892971984,0.06469617831425094,0.5384617004148824,1,7,2021-10-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 53 model-eligible observations for this artist.,0
Pipa Para Tabaco,316,0,0,0,0,0,0,0.003441348150116465,0.05122268572449684,0.03615764568586663,0.5381878382290891,7,1,2021-03-25,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 316 model-eligible observations for this artist.,0
"Basta, Zivert",36,0,0,0,0,0,0,0.006923282797086156,0.05121666565537453,0.07274172662583558,0.538124586411245,1,3,2021-02-25,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 36 model-eligible observations for this artist.,0
"Sammy & Falsetto, Juanka",20,0,0,0,0,0,0,0.010389721696265041,0.05120965465903282,0.10916299644242589,0.5380509230936817,1,1,2016-08-25,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 20 model-eligible observations for this artist.,0
Allame,28,0,0,0,0,0,0,0.006211134403461723,0.05118599906563759,0.06525930747810713,0.5378023778936138,1,1,2018-09-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 28 model-eligible observations for this artist.,0
"EDIS, Emina",28,0,0,0,0,0,0,0.008843910154869914,0.051173605024814606,0.09292142378753572,0.5376721558651688,1,1,2019-04-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 28 model-eligible observations for this artist.,0
"Mon Laferte, Juanes",282,0,0,0,0,0,0,0.006020325381490022,0.05116082355380058,0.06325451031456353,0.5375378631751795,1,6,2019-03-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 282 model-eligible observations for this artist.,0
Hippie Sabotage,146,0,0,0,0,0,0,0.006893310420129013,0.051154617220163345,0.07242681208098113,0.537472654308516,1,15,2021-05-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 146 model-eligible observations for this artist.,0
"A R I Z O N A, Robin Schulz",102,0,0,0,0,0,0,0.006942359379358024,0.05113697424530983,0.07294216095348711,0.5372872826443394,1,6,2017-08-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 102 model-eligible observations for this artist.,0
Montez,134,0,0,0,0,0,0,0.006698216835933232,0.05113387049522443,0.07037699776832633,0.5372546720827251,1,4,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 134 model-eligible observations for this artist.,0
Jovanny Cadena Y Su Estilo Privado,2,0,0,0,0,0,0,0.04213212756447775,0.05112990905249519,0.44267492680639275,0.5372130498938734,1,1,2022-04-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
"Mike Perry, Hot Shade",62,0,0,0,0,0,0,0.006023316615497724,0.05110834166407585,0.0632859386893446,0.5369864450998164,1,7,2017-10-26,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 62 model-eligible observations for this artist.,0
Nomfundo Moh,16,0,0,0,0,0,0,0.01074395676420638,0.05109805133450985,0.11288488260953697,0.536878326399177,1,1,2022-12-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
Tankcsapda,139,0,0,0,0,0,0,0.006179807466375107,0.05109332129359245,0.06493016080587549,0.5368286286830174,1,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 139 model-eligible observations for this artist.,0
"Badshah, Amaal Mallik, Fazilpuria, Sukriti Kakar, Neha Kakkar",18,0,0,0,0,0,0,0.010251486926184347,0.05106768384575844,0.1077105877874411,0.5365592604835108,1,1,2019-09-05,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
AMAL,18,0,0,0,0,0,0,0.006204079758996765,0.051065459847450256,0.06518518555731423,0.5365358933206068,2,1,2019-06-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
"Ian, Amuly",153,0,0,0,0,0,0,0.006641576565708288,0.05106140300631523,0.06978188831324957,0.5364932687973195,2,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 153 model-eligible observations for this artist.,0
"Recayd Mob, Derek, Dfideliz, Jé Santiago",22,0,0,0,0,0,0,0.009690678159875626,0.05105837062001228,0.10181826774739156,0.5364614080425392,1,1,2019-05-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 22 model-eligible observations for this artist.,0
Mehmet Güreli,71,0,0,0,0,0,0,0.0072886723841369995,0.05105341225862503,0.07658081138261684,0.5364093114029659,1,1,2019-03-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 71 model-eligible observations for this artist.,0
"DJ Berlin, Pulub",2,0,0,0,0,0,0,0.03108840435743332,0.05104130879044533,0.3266404503877307,0.5362821423706793,1,1,2016-04-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
Ara Johari,62,0,0,0,0,0,0,0.005515289618708794,0.051032859832048416,0.057948187509439315,0.5361933706362298,2,1,2018-08-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 62 model-eligible observations for this artist.,0
ACTART,66,0,0,0,0,0,0,0.008712227371826444,0.0510295107960701,0.09153785571929088,0.5361581828984564,1,1,2020-02-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 66 model-eligible observations for this artist.,0
"Chayanne, Wisin",206,0,0,0,0,0,0,0.00616034986174358,0.0510232150554657,0.06472572314264789,0.5360920346483596,1,15,2017-12-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 206 model-eligible observations for this artist.,0
"Bad Bunny, Chencho Corleone",177,0,0,0,0,0,0,0.01352475145214593,0.05101545043099817,0.14210220810688762,0.5360104530913262,1,24,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 177 model-eligible observations for this artist.,0
